genes,tot.samples,perc.samples
ENSG00000234937,164,0.000277538504236693
ENSG00000207364,65060,0.110101555400239
ENSG00000260640,170801,0.289047890622752
ENSG00000117154,423896,0.717362571901934
ENSG00000206995,19000,0.0321538511005925
ENSG00000146477,491348,0.831512127924943
ENSG00000233128,19000,0.0321538511005925
ENSG00000252987,19000,0.0321538511005925
ENSG00000255532,19000,0.0321538511005925
ENSG00000239715,19000,0.0321538511005925
ENSG00000273767,164,0.000277538504236693
ENSG00000228716,268083,0.453678992873691
ENSG00000224678,164,0.000277538504236693
ENSG00000233847,19000,0.0321538511005925
ENSG00000232024,9853,0.0166743102575862
ENSG00000112996,560355,0.948293222814342
ENSG00000223506,164,0.000277538504236693
ENSG00000231767,65060,0.110101555400239
ENSG00000228005,19000,0.0321538511005925
ENSG00000222609,65060,0.110101555400239
ENSG00000224402,164,0.000277538504236693
ENSG00000110104,533787,0.903331985127998
ENSG00000232419,144909,0.245230653112408
ENSG00000279004,170288,0.288179736643036
ENSG00000103248,534525,0.904580908397063
ENSG00000197497,556675,0.942065529548543
ENSG00000198077,459765,0.778063965855995
ENSG00000181191,535847,0.906818139510483
ENSG00000253110,19000,0.0321538511005925
ENSG00000224064,164,0.000277538504236693
ENSG00000244586,19000,0.0321538511005925
ENSG00000200378,65060,0.110101555400239
ENSG00000269125,164,0.000277538504236693
ENSG00000180066,235327,0.39824575357627
ENSG00000123131,561433,0.950117530787312
ENSG00000122367,544433,0.921348295592045
ENSG00000221887,161050,0.272546195776338
ENSG00000272899,187749,0.317729125804481
ENSG00000241490,179435,0.303659277486043
ENSG00000109475,342488,0.579595166091564
ENSG00000211678,19000,0.0321538511005925
ENSG00000228953,164,0.000277538504236693
ENSG00000231776,19000,0.0321538511005925
ENSG00000226751,19000,0.0321538511005925
ENSG00000204990,65060,0.110101555400239
ENSG00000270679,164,0.000277538504236693
ENSG00000279222,164,0.000277538504236693
ENSG00000252065,65060,0.110101555400239
ENSG00000236969,9853,0.0166743102575862
ENSG00000131808,454151,0.768563349009746
ENSG00000233997,179435,0.303659277486043
ENSG00000236495,19000,0.0321538511005925
ENSG00000250563,9853,0.0166743102575862
ENSG00000255995,164,0.000277538504236693
ENSG00000273612,164,0.000277538504236693
ENSG00000224536,19387,0.032808774278273
ENSG00000254233,19000,0.0321538511005925
ENSG00000273341,164,0.000277538504236693
ENSG00000204177,207371,0.35093559245163
ENSG00000279517,55913,0.094622014557233
ENSG00000133321,525042,0.888532752081962
ENSG00000224110,164,0.000277538504236693
ENSG00000248416,19000,0.0321538511005925
ENSG00000265015,9853,0.0166743102575862
ENSG00000263935,164,0.000277538504236693
ENSG00000156282,444630,0.752450884992444
ENSG00000278769,164,0.000277538504236693
ENSG00000226913,179435,0.303659277486043
ENSG00000266518,19000,0.0321538511005925
ENSG00000244236,46224,0.0782252428038835
ENSG00000257220,164,0.000277538504236693
ENSG00000104205,443790,0.751029346312207
ENSG00000255283,164,0.000277538504236693
ENSG00000178645,379248,0.641804406431447
ENSG00000182565,46224,0.0782252428038835
ENSG00000124249,488688,0.82701058877086
ENSG00000145879,403188,0.682318258818194
ENSG00000274718,160599,0.271782964889687
ENSG00000167984,479129,0.810833817051356
ENSG00000253877,19000,0.0321538511005925
ENSG00000215399,164,0.000277538504236693
ENSG00000231662,19000,0.0321538511005925
ENSG00000225269,179940,0.304513893002137
ENSG00000253147,19000,0.0321538511005925
ENSG00000259219,19000,0.0321538511005925
ENSG00000211973,164,0.000277538504236693
ENSG00000261684,164,0.000277538504236693
ENSG00000251196,164,0.000277538504236693
ENSG00000235621,197900,0.334907743831961
ENSG00000241764,187748,0.317727433496528
ENSG00000238069,164,0.000277538504236693
ENSG00000165794,480945,0.813907048293392
ENSG00000267058,9853,0.0166743102575862
ENSG00000250144,164,0.000277538504236693
ENSG00000221055,98454,0.16661448717146
ENSG00000272051,65060,0.110101555400239
ENSG00000227547,164,0.000277538504236693
ENSG00000254040,19000,0.0321538511005925
ENSG00000275340,95917,0.162321101895554
ENSG00000264975,9311,0.015757079347243
ENSG00000265552,669,0.00113215402033139
ENSG00000214106,258889,0.43811991355691
ENSG00000213981,19000,0.0321538511005925
ENSG00000250685,235327,0.39824575357627
ENSG00000172409,537115,0.908963985994459
ENSG00000227706,19000,0.0321538511005925
ENSG00000277602,164,0.000277538504236693
ENSG00000222889,65060,0.110101555400239
ENSG00000211962,294638,0.498618230556651
ENSG00000239221,46224,0.0782252428038835
ENSG00000228484,19000,0.0321538511005925
ENSG00000250599,164,0.000277538504236693
ENSG00000197451,558899,0.945829222435265
ENSG00000217408,164,0.000277538504236693
ENSG00000207384,65060,0.110101555400239
ENSG00000235045,164,0.000277538504236693
ENSG00000250421,19000,0.0321538511005925
ENSG00000269320,164,0.000277538504236693
ENSG00000243838,164,0.000277538504236693
ENSG00000179909,549019,0.929109219862957
ENSG00000196422,528008,0.89355213746956
ENSG00000201270,19000,0.0321538511005925
ENSG00000272320,164,0.000277538504236693
ENSG00000178096,523936,0.886661059486317
ENSG00000233728,187555,0.317400818061664
ENSG00000256073,369736,0.625707173185719
ENSG00000254024,19505,0.0330084666166872
ENSG00000122145,389549,0.659236870651826
ENSG00000202431,65060,0.110101555400239
ENSG00000260934,164,0.000277538504236693
ENSG00000025156,545876,0.923790295967738
ENSG00000283534,19000,0.0321538511005925
ENSG00000255772,19000,0.0321538511005925
ENSG00000233489,164,0.000277538504236693
ENSG00000128266,533902,0.903526600542554
ENSG00000274576,9853,0.0166743102575862
ENSG00000179673,406792,0.68841733667959
ENSG00000246223,259276,0.43877483673459
ENSG00000240751,9853,0.0166743102575862
ENSG00000253106,9311,0.015757079347243
ENSG00000245498,179940,0.304513893002137
ENSG00000251789,19000,0.0321538511005925
ENSG00000185070,578196,0.978485688997798
ENSG00000260575,164,0.000277538504236693
ENSG00000175130,559017,0.946028914773679
ENSG00000250048,19505,0.0330084666166872
ENSG00000259819,164,0.000277538504236693
ENSG00000184292,507118,0.858199824338435
ENSG00000201594,65060,0.110101555400239
ENSG00000217330,164,0.000277538504236693
ENSG00000143452,424769,0.718839956744609
ENSG00000250219,164,0.000277538504236693
ENSG00000177684,195712,0.331204974031534
ENSG00000237166,179435,0.303659277486043
ENSG00000255438,19000,0.0321538511005925
ENSG00000267582,9853,0.0166743102575862
ENSG00000226900,179940,0.304513893002137
ENSG00000238131,19000,0.0321538511005925
ENSG00000268034,164,0.000277538504236693
ENSG00000092871,447515,0.757333193435876
ENSG00000255553,19193,0.0324804665354564
ENSG00000116883,19513,0.0330220050803085
ENSG00000256618,151661,0.256657116408787
ENSG00000101955,514526,0.87073644165176
ENSG00000249213,164,0.000277538504236693
ENSG00000251532,19000,0.0321538511005925
ENSG00000231329,164,0.000277538504236693
ENSG00000232830,65060,0.110101555400239
ENSG00000227682,9853,0.0166743102575862
ENSG00000248801,19513,0.0330220050803085
ENSG00000251297,302853,0.512520540387775
ENSG00000254975,19513,0.0330220050803085
ENSG00000120328,490568,0.830192127721866
ENSG00000230257,235327,0.39824575357627
ENSG00000275725,164,0.000277538504236693
ENSG00000220785,234128,0.396216676341027
ENSG00000252501,65060,0.110101555400239
ENSG00000007968,559013,0.946022145541869
ENSG00000175591,508881,0.861183363258979
ENSG00000277188,19000,0.0321538511005925
ENSG00000140280,462072,0.781968120302788
ENSG00000204669,243952,0.412841909667986
ENSG00000240771,445059,0.753176885104136
ENSG00000255301,19000,0.0321538511005925
ENSG00000178977,362278,0.61308594047476
ENSG00000222451,65060,0.110101555400239
ENSG00000213287,164,0.000277538504236693
ENSG00000172000,557320,0.94315706817801
ENSG00000241634,164,0.000277538504236693
ENSG00000139193,522726,0.884613366863595
ENSG00000199551,65060,0.110101555400239
ENSG00000267073,168719,0.285524505465309
ENSG00000201809,65060,0.110101555400239
ENSG00000249229,164,0.000277538504236693
ENSG00000244620,65060,0.110101555400239
ENSG00000243516,164,0.000277538504236693
ENSG00000279783,164,0.000277538504236693
ENSG00000248967,164,0.000277538504236693
ENSG00000178690,302065,0.511187001721077
ENSG00000240777,19000,0.0321538511005925
ENSG00000228833,164,0.000277538504236693
ENSG00000226366,164,0.000277538504236693
ENSG00000196407,267171,0.452135608020863
ENSG00000256469,19000,0.0321538511005925
ENSG00000229983,19000,0.0321538511005925
ENSG00000201635,65060,0.110101555400239
ENSG00000231133,98454,0.16661448717146
ENSG00000254949,164,0.000277538504236693
ENSG00000164500,75405,0.127608481170536
ENSG00000278484,164,0.000277538504236693
ENSG00000255285,164,0.000277538504236693
ENSG00000233930,304949,0.516067617856557
ENSG00000134884,575143,0.973319072818319
ENSG00000167874,449106,0.760025655388562
ENSG00000237772,19000,0.0321538511005925
ENSG00000272754,164,0.000277538504236693
ENSG00000228386,19194,0.0324821588434091
ENSG00000184389,211010,0.357093901091369
ENSG00000104756,300819,0.509078386012059
ENSG00000259408,178097,0.30139496944538
ENSG00000127337,543524,0.919809987663075
ENSG00000263733,164,0.000277538504236693
ENSG00000253776,19000,0.0321538511005925
ENSG00000228060,19000,0.0321538511005925
ENSG00000113583,447608,0.757490578075474
ENSG00000264268,9853,0.0166743102575862
ENSG00000199801,65060,0.110101555400239
ENSG00000257658,164,0.000277538504236693
ENSG00000229643,19000,0.0321538511005925
ENSG00000249729,164,0.000277538504236693
ENSG00000214827,229527,0.388430367450826
ENSG00000199348,65060,0.110101555400239
ENSG00000241233,178900,0.302753892731368
ENSG00000173166,474741,0.803407969755072
ENSG00000261025,170288,0.288179736643036
ENSG00000228527,19000,0.0321538511005925
ENSG00000234409,75473,0.127723558111317
ENSG00000230379,19000,0.0321538511005925
ENSG00000124391,418024,0.707425339603898
ENSG00000260177,9853,0.0166743102575862
ENSG00000243925,164,0.000277538504236693
ENSG00000236846,19000,0.0321538511005925
ENSG00000237292,179629,0.303987585228859
ENSG00000273788,65060,0.110101555400239
ENSG00000280159,19000,0.0321538511005925
ENSG00000236942,9853,0.0166743102575862
ENSG00000199843,65060,0.110101555400239
ENSG00000166603,462841,0.783269505118385
ENSG00000201660,65060,0.110101555400239
ENSG00000230361,19000,0.0321538511005925
ENSG00000158109,478487,0.809747355345747
ENSG00000219163,164,0.000277538504236693
ENSG00000279021,216491,0.366369440979914
ENSG00000166530,46224,0.0782252428038835
ENSG00000231417,164,0.000277538504236693
ENSG00000263361,9311,0.015757079347243
ENSG00000250198,179435,0.303659277486043
ENSG00000243137,483896,0.8189010490617
ENSG00000164893,422748,0.715419802372277
ENSG00000166033,523948,0.886681367181749
ENSG00000229835,9853,0.0166743102575862
ENSG00000234244,19000,0.0321538511005925
ENSG00000236307,19000,0.0321538511005925
ENSG00000246263,179435,0.303659277486043
ENSG00000236528,19000,0.0321538511005925
ENSG00000259444,19000,0.0321538511005925
ENSG00000241334,164,0.000277538504236693
ENSG00000253730,19000,0.0321538511005925
ENSG00000187325,550308,0.931290604813939
ENSG00000283175,19193,0.0324804665354564
ENSG00000225929,19000,0.0321538511005925
ENSG00000204147,418376,0.708021032003236
ENSG00000236512,229742,0.388794213660648
ENSG00000224677,164,0.000277538504236693
ENSG00000182533,483094,0.817543818083664
ENSG00000236959,164,0.000277538504236693
ENSG00000222416,65060,0.110101555400239
ENSG00000259609,164,0.000277538504236693
ENSG00000251924,65060,0.110101555400239
ENSG00000254320,164,0.000277538504236693
ENSG00000260940,178408,0.301921277218658
ENSG00000253444,19000,0.0321538511005925
ENSG00000258962,164,0.000277538504236693
ENSG00000234479,57683,0.0976173996334461
ENSG00000249668,164,0.000277538504236693
ENSG00000251323,179435,0.303659277486043
ENSG00000202329,65060,0.110101555400239
ENSG00000125457,477576,0.808205662800871
ENSG00000279509,164,0.000277538504236693
ENSG00000200102,65060,0.110101555400239
ENSG00000260477,19513,0.0330220050803085
ENSG00000273014,10366,0.0175424642373022
ENSG00000271612,164,0.000277538504236693
ENSG00000213057,361756,0.61220255572347
ENSG00000132429,497969,0.842716898879523
ENSG00000259479,107390,0.181736951036454
ENSG00000253903,19000,0.0321538511005925
ENSG00000258751,19000,0.0321538511005925
ENSG00000227188,19000,0.0321538511005925
ENSG00000177369,191682,0.324384972982304
ENSG00000189182,395699,0.669644564560702
ENSG00000254429,19000,0.0321538511005925
ENSG00000257292,164,0.000277538504236693
ENSG00000073150,448218,0.758522885926598
ENSG00000184148,376421,0.637020251849269
ENSG00000255481,164,0.000277538504236693
ENSG00000239093,65060,0.110101555400239
ENSG00000260631,164,0.000277538504236693
ENSG00000210195,55371,0.0937047836468898
ENSG00000249776,19000,0.0321538511005925
ENSG00000250379,19000,0.0321538511005925
ENSG00000260144,164,0.000277538504236693
ENSG00000251011,179435,0.303659277486043
ENSG00000227845,9853,0.0166743102575862
ENSG00000273119,164,0.000277538504236693
ENSG00000259907,178913,0.302775892734753
ENSG00000234527,19000,0.0321538511005925
ENSG00000144771,523688,0.886241367114056
ENSG00000160716,523545,0.885999367076826
ENSG00000265393,164,0.000277538504236693
ENSG00000126264,455982,0.771661964871072
ENSG00000255326,19000,0.0321538511005925
ENSG00000268555,19000,0.0321538511005925
ENSG00000226986,55913,0.094622014557233
ENSG00000185838,539142,0.912394294214507
ENSG00000180543,515599,0.872552288084967
ENSG00000065518,571958,0.967929071989088
ENSG00000183439,453366,0.767234887266906
ENSG00000198939,516691,0.874400288369275
ENSG00000238420,65060,0.110101555400239
ENSG00000020219,46224,0.0782252428038835
ENSG00000261341,19194,0.0324821588434091
ENSG00000227163,164,0.000277538504236693
ENSG00000173083,552917,0.935705836262436
ENSG00000217878,164,0.000277538504236693
ENSG00000263011,164,0.000277538504236693
ENSG00000259122,164,0.000277538504236693
ENSG00000227910,19194,0.0324821588434091
ENSG00000267190,164,0.000277538504236693
ENSG00000282988,304470,0.515257002347231
ENSG00000248278,9853,0.0166743102575862
ENSG00000261245,164,0.000277538504236693
ENSG00000258393,19000,0.0321538511005925
ENSG00000234335,164,0.000277538504236693
ENSG00000231253,19000,0.0321538511005925
ENSG00000268186,164,0.000277538504236693
ENSG00000248447,164,0.000277538504236693
ENSG00000185561,349562,0.5915665525487
ENSG00000211875,19000,0.0321538511005925
ENSG00000225960,19000,0.0321538511005925
ENSG00000224970,19000,0.0321538511005925
ENSG00000212184,65060,0.110101555400239
ENSG00000255313,19000,0.0321538511005925
ENSG00000162545,549571,0.930043373852827
ENSG00000211804,19000,0.0321538511005925
ENSG00000224595,19000,0.0321538511005925
ENSG00000124780,429739,0.727250727269343
ENSG00000267872,179435,0.303659277486043
ENSG00000206662,65060,0.110101555400239
ENSG00000232653,92771,0.156997101076477
ENSG00000254088,164,0.000277538504236693
ENSG00000225745,19505,0.0330084666166872
ENSG00000126016,526566,0.89111182940182
ENSG00000256321,19000,0.0321538511005925
ENSG00000256879,19000,0.0321538511005925
ENSG00000138684,453743,0.76787288736506
ENSG00000259586,164,0.000277538504236693
ENSG00000124610,480062,0.812412740371191
ENSG00000200248,65060,0.110101555400239
ENSG00000238005,187748,0.317727433496528
ENSG00000267704,164,0.000277538504236693
ENSG00000268182,65650,0.11110001709231
ENSG00000118640,550609,0.931799989507691
ENSG00000228544,98454,0.16661448717146
ENSG00000253983,19000,0.0321538511005925
ENSG00000271600,164,0.000277538504236693
ENSG00000223716,19194,0.0324821588434091
ENSG00000275801,164,0.000277538504236693
ENSG00000153896,478926,0.810490278536966
ENSG00000248133,164,0.000277538504236693
ENSG00000253719,507609,0.859030747543192
ENSG00000266514,19000,0.0321538511005925
ENSG00000263574,28832,0.0487926228911728
ENSG00000184022,215024,0.363886825213358
ENSG00000226169,19000,0.0321538511005925
ENSG00000231561,19000,0.0321538511005925
ENSG00000224286,179435,0.303659277486043
ENSG00000259897,164,0.000277538504236693
ENSG00000223631,187749,0.317729125804481
ENSG00000229560,164,0.000277538504236693
ENSG00000264101,19000,0.0321538511005925
ENSG00000250977,19000,0.0321538511005925
ENSG00000231399,164,0.000277538504236693
ENSG00000231358,164,0.000277538504236693
ENSG00000189269,437428,0.740262883117367
ENSG00000278672,164,0.000277538504236693
ENSG00000231467,19000,0.0321538511005925
ENSG00000235131,19194,0.0324821588434091
ENSG00000108239,273444,0.462751455807916
ENSG00000237560,19194,0.0324821588434091
ENSG00000246366,179629,0.303987585228859
ENSG00000251230,179435,0.303659277486043
ENSG00000198108,436590,0.738844729053035
ENSG00000221040,65060,0.110101555400239
ENSG00000151135,489901,0.82906335831744
ENSG00000153904,542078,0.917362910363525
ENSG00000105370,461423,0.78086981244151
ENSG00000242145,19194,0.0324821588434091
ENSG00000233380,164,0.000277538504236693
ENSG00000258290,9853,0.0166743102575862
ENSG00000250826,164,0.000277538504236693
ENSG00000253300,19000,0.0321538511005925
ENSG00000147100,549123,0.929285219890034
ENSG00000224375,19000,0.0321538511005925
ENSG00000259322,19000,0.0321538511005925
ENSG00000279585,9853,0.0166743102575862
ENSG00000007908,482322,0.816237356344209
ENSG00000260134,164,0.000277538504236693
ENSG00000026751,538720,0.911680140258483
ENSG00000278531,164,0.000277538504236693
ENSG00000205015,19000,0.0321538511005925
ENSG00000231952,9853,0.0166743102575862
ENSG00000182263,459230,0.77715858110132
ENSG00000234119,9853,0.0166743102575862
ENSG00000233359,19000,0.0321538511005925
ENSG00000172661,428385,0.724959342301437
ENSG00000272763,187942,0.318055741239345
ENSG00000258212,164,0.000277538504236693
ENSG00000260063,178921,0.302789431198374
ENSG00000138495,318050,0.538238544344391
ENSG00000248796,164,0.000277538504236693
ENSG00000254288,179435,0.303659277486043
ENSG00000203914,65745,0.111260786347813
ENSG00000233399,179435,0.303659277486043
ENSG00000204335,417797,0.707041185698644
ENSG00000227818,19000,0.0321538511005925
ENSG00000267114,19000,0.0321538511005925
ENSG00000257553,19000,0.0321538511005925
ENSG00000177791,487604,0.825176126950173
ENSG00000201288,65060,0.110101555400239
ENSG00000264260,164,0.000277538504236693
ENSG00000261621,9853,0.0166743102575862
ENSG00000256083,19000,0.0321538511005925
ENSG00000252722,19000,0.0321538511005925
ENSG00000123307,457507,0.774242734498882
ENSG00000267098,164,0.000277538504236693
ENSG00000035499,471603,0.798097507399616
ENSG00000186376,530147,0.897171984180305
ENSG00000152266,454481,0.769121810634125
ENSG00000121297,450550,0.762469348072207
ENSG00000232811,19000,0.0321538511005925
ENSG00000267247,9853,0.0166743102575862
ENSG00000280266,225495,0.38160698178569
ENSG00000232316,19000,0.0321538511005925
ENSG00000228086,19000,0.0321538511005925
ENSG00000260812,164,0.000277538504236693
ENSG00000206896,55913,0.094622014557233
ENSG00000254726,373794,0.632574558857624
ENSG00000253187,187749,0.317729125804481
ENSG00000253666,19000,0.0321538511005925
ENSG00000125611,492315,0.833148589715168
ENSG00000235198,19000,0.0321538511005925
ENSG00000130707,525710,0.889663213794341
ENSG00000167772,534511,0.904557216085726
ENSG00000232000,19000,0.0321538511005925
ENSG00000206708,65060,0.110101555400239
ENSG00000281655,19000,0.0321538511005925
ENSG00000231971,179629,0.303987585228859
ENSG00000260454,9853,0.0166743102575862
ENSG00000252569,19000,0.0321538511005925
ENSG00000230376,164,0.000277538504236693
ENSG00000282221,164,0.000277538504236693
ENSG00000185900,468059,0.79209996801538
ENSG00000274809,164,0.000277538504236693
ENSG00000178776,369912,0.626005019385388
ENSG00000222880,65060,0.110101555400239
ENSG00000271727,19000,0.0321538511005925
ENSG00000280397,9853,0.0166743102575862
ENSG00000271815,677,0.00114569248395269
ENSG00000249833,188253,0.318582049012623
ENSG00000155090,553565,0.936802451815762
ENSG00000229606,187748,0.317727433496528
ENSG00000099800,556265,0.941371683287951
ENSG00000225856,164,0.000277538504236693
ENSG00000203740,126362,0.213843417514372
ENSG00000256007,19000,0.0321538511005925
ENSG00000280334,164,0.000277538504236693
ENSG00000113249,264306,0.447287145736484
ENSG00000232792,164,0.000277538504236693
ENSG00000278399,164,0.000277538504236693
ENSG00000169688,218976,0.370574826242281
ENSG00000253138,188060,0.318255433577759
ENSG00000229676,267728,0.453078223550496
ENSG00000263164,9853,0.0166743102575862
ENSG00000229515,9853,0.0166743102575862
ENSG00000230394,19000,0.0321538511005925
ENSG00000236065,179435,0.303659277486043
ENSG00000255166,164,0.000277538504236693
ENSG00000212325,65060,0.110101555400239
ENSG00000214259,164,0.000277538504236693
ENSG00000235875,179435,0.303659277486043
ENSG00000168237,460474,0.779263812194433
ENSG00000117614,567416,0.960242609268094
ENSG00000242599,80971,0.137027867235056
ENSG00000268081,19000,0.0321538511005925
ENSG00000100276,519007,0.878319673587642
ENSG00000169221,550010,0.930786297044046
ENSG00000261079,164,0.000277538504236693
ENSG00000253949,19000,0.0321538511005925
ENSG00000249352,19000,0.0321538511005925
ENSG00000264217,164,0.000277538504236693
ENSG00000270380,164,0.000277538504236693
ENSG00000120699,565534,0.957057685701182
ENSG00000070404,527228,0.892232137266483
ENSG00000266733,507370,0.858626285942506
ENSG00000254783,164,0.000277538504236693
ENSG00000185453,369736,0.625707173185719
ENSG00000222666,65060,0.110101555400239
ENSG00000169258,455481,0.770814118586788
ENSG00000216811,164,0.000277538504236693
ENSG00000255281,164,0.000277538504236693
ENSG00000266306,9853,0.0166743102575862
ENSG00000273802,535035,0.905443985452921
ENSG00000223431,164,0.000277538504236693
ENSG00000235537,19000,0.0321538511005925
ENSG00000204687,383960,0.649778561504394
ENSG00000213704,164,0.000277538504236693
ENSG00000224631,164,0.000277538504236693
ENSG00000227437,46224,0.0782252428038835
ENSG00000174021,567952,0.961149686330721
ENSG00000172236,417618,0.706738262575117
ENSG00000271978,19000,0.0321538511005925
ENSG00000270359,164,0.000277538504236693
ENSG00000248113,164,0.000277538504236693
ENSG00000254572,164,0.000277538504236693
ENSG00000248884,19000,0.0321538511005925
ENSG00000157093,392211,0.663741794421815
ENSG00000178343,416593,0.705003646923638
ENSG00000213488,164,0.000277538504236693
ENSG00000185112,456623,0.772746734268728
ENSG00000215278,164,0.000277538504236693
ENSG00000207215,65060,0.110101555400239
ENSG00000243903,19000,0.0321538511005925
ENSG00000266910,164,0.000277538504236693
ENSG00000268095,187748,0.317727433496528
ENSG00000235749,179435,0.303659277486043
ENSG00000259518,179629,0.303987585228859
ENSG00000215252,313546,0.530616389325598
ENSG00000263508,19000,0.0321538511005925
ENSG00000229857,164,0.000277538504236693
ENSG00000143536,449842,0.761271194041722
ENSG00000207788,19000,0.0321538511005925
ENSG00000075388,460936,0.780045658468563
ENSG00000267868,164,0.000277538504236693
ENSG00000253038,65060,0.110101555400239
ENSG00000254753,19000,0.0321538511005925
ENSG00000279036,164,0.000277538504236693
ENSG00000223779,19000,0.0321538511005925
ENSG00000231849,164,0.000277538504236693
ENSG00000257913,19000,0.0321538511005925
ENSG00000161798,483148,0.817635202713108
ENSG00000237233,19000,0.0321538511005925
ENSG00000225335,187555,0.317400818061664
ENSG00000257910,19000,0.0321538511005925
ENSG00000262020,164,0.000277538504236693
ENSG00000277562,164,0.000277538504236693
ENSG00000266840,164,0.000277538504236693
ENSG00000269416,187555,0.317400818061664
ENSG00000259178,19000,0.0321538511005925
ENSG00000240793,164,0.000277538504236693
ENSG00000251951,19000,0.0321538511005925
ENSG00000187735,282885,0.478728535189005
ENSG00000223092,19000,0.0321538511005925
ENSG00000230603,164,0.000277538504236693
ENSG00000271980,9853,0.0166743102575862
ENSG00000200356,65060,0.110101555400239
ENSG00000264443,19000,0.0321538511005925
ENSG00000243130,480005,0.812316278817889
ENSG00000253801,9853,0.0166743102575862
ENSG00000236681,164,0.000277538504236693
ENSG00000274695,358,0.000605846247053269
ENSG00000250377,19000,0.0321538511005925
ENSG00000205176,317291,0.53695408260832
ENSG00000166211,388246,0.657031793389507
ENSG00000177182,470198,0.795719814726125
ENSG00000157111,435068,0.736269036349082
ENSG00000261250,19000,0.0321538511005925
ENSG00000259954,179435,0.303659277486043
ENSG00000214654,28832,0.0487926228911728
ENSG00000277879,178921,0.302789431198374
ENSG00000154814,471792,0.79841735360267
ENSG00000132517,543250,0.919346295284045
ENSG00000256577,179435,0.303659277486043
ENSG00000248132,19000,0.0321538511005925
ENSG00000250900,19000,0.0321538511005925
ENSG00000279897,164,0.000277538504236693
ENSG00000131126,438478,0.742039806467663
ENSG00000249487,19000,0.0321538511005925
ENSG00000259655,19000,0.0321538511005925
ENSG00000215068,233615,0.395348522361311
ENSG00000280003,9853,0.0166743102575862
ENSG00000258405,458412,0.775774273196042
ENSG00000271955,164,0.000277538504236693
ENSG00000273485,669,0.00113215402033139
ENSG00000101445,518148,0.876865981056305
ENSG00000258903,19000,0.0321538511005925
ENSG00000261405,19000,0.0321538511005925
ENSG00000231222,164,0.000277538504236693
ENSG00000122548,383663,0.649275946042453
ENSG00000274928,164,0.000277538504236693
ENSG00000007944,538744,0.911720755649347
ENSG00000251367,19000,0.0321538511005925
ENSG00000227938,19000,0.0321538511005925
ENSG00000242366,396992,0.671832718743495
ENSG00000234693,187749,0.317729125804481
ENSG00000269959,19000,0.0321538511005925
ENSG00000151882,489004,0.827545358083901
ENSG00000225552,19505,0.0330084666166872
ENSG00000183908,440866,0.746081037858621
ENSG00000229116,187749,0.317729125804481
ENSG00000255455,188068,0.31826897204138
ENSG00000226835,19194,0.0324821588434091
ENSG00000232524,19000,0.0321538511005925
ENSG00000258787,164,0.000277538504236693
ENSG00000237033,9853,0.0166743102575862
ENSG00000168806,563893,0.954280608350863
ENSG00000248870,19000,0.0321538511005925
ENSG00000258482,164,0.000277538504236693
ENSG00000254036,164,0.000277538504236693
ENSG00000227234,458917,0.776628888712137
ENSG00000240682,260121,0.44020483695459
ENSG00000235984,19000,0.0321538511005925
ENSG00000228376,131300,0.222200034184621
ENSG00000259956,557375,0.943250145115407
ENSG00000174788,434606,0.735487190074952
ENSG00000241627,55913,0.094622014557233
ENSG00000156697,539711,0.913357217439572
ENSG00000145850,408815,0.691840875667827
ENSG00000246889,19000,0.0321538511005925
ENSG00000169164,65060,0.110101555400239
ENSG00000224058,19000,0.0321538511005925
ENSG00000013392,552992,0.935832759358886
ENSG00000273731,164,0.000277538504236693
ENSG00000207778,19000,0.0321538511005925
ENSG00000250402,357,0.000604153939100606
ENSG00000279096,46224,0.0782252428038835
ENSG00000261757,178408,0.301921277218658
ENSG00000255447,65060,0.110101555400239
ENSG00000159713,509273,0.861846747976423
ENSG00000188725,468672,0.793137352790362
ENSG00000235303,19000,0.0321538511005925
ENSG00000254758,164,0.000277538504236693
ENSG00000258565,9853,0.0166743102575862
ENSG00000109805,531490,0.899444753760731
ENSG00000227811,188068,0.31826897204138
ENSG00000260186,19000,0.0321538511005925
ENSG00000138675,548796,0.928731835189513
ENSG00000283072,19000,0.0321538511005925
ENSG00000122733,449344,0.760428424681296
ENSG00000256916,19698,0.0333350820515511
ENSG00000230673,285671,0.483443305145124
ENSG00000204532,19000,0.0321538511005925
ENSG00000229060,164,0.000277538504236693
ENSG00000244124,19000,0.0321538511005925
ENSG00000251443,19000,0.0321538511005925
ENSG00000234811,9853,0.0166743102575862
ENSG00000213133,46224,0.0782252428038835
ENSG00000233470,19000,0.0321538511005925
ENSG00000174028,55913,0.094622014557233
ENSG00000260822,178601,0.302247892653522
ENSG00000240790,19000,0.0321538511005925
ENSG00000183643,235327,0.39824575357627
ENSG00000258402,19000,0.0321538511005925
ENSG00000269776,9853,0.0166743102575862
ENSG00000233805,9853,0.0166743102575862
ENSG00000250643,19000,0.0321538511005925
ENSG00000183888,379560,0.642332406512678
ENSG00000270021,170288,0.288179736643036
ENSG00000164751,569048,0.963004455846839
ENSG00000176136,483565,0.818340895129368
ENSG00000268006,187749,0.317729125804481
ENSG00000141854,225495,0.38160698178569
ENSG00000268849,164,0.000277538504236693
ENSG00000225715,164,0.000277538504236693
ENSG00000149657,535431,0.906114139402175
ENSG00000201358,65060,0.110101555400239
ENSG00000241891,164,0.000277538504236693
ENSG00000184983,525421,0.889174136796021
