Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000108467	-1.3062512812162819	0.3125927271466032	-119.96439387671076	0	0	4898.020008754562
ENSDARG00000045836	-1.1418671834835907	0.31379412006590685	-119.82658927106473	0	0	4889.990356894581
ENSDARG00000013966	-1.0436034343408473	0.781153317950241	-119.80223150694249	0	0	4888.571042589767
ENSDARG00000077815	-0.840143385383558	0.2833675974035302	-119.43621183581556	0	0	4867.242348950394
ENSDARG00000020895	-0.6708830097724822	0.36302976825659494	-119.40833960627032	0	0	4865.6181113261355
ENSDARG00000059235	-0.6965688026787856	0.05442868887222942	-119.35650672987335	0	0	4862.597557086513
ENSDARG00000019526	-0.8348449382111681	0.21219461977794932	-119.0972360400134	0	0	4847.488137515075
ENSDARG00000103703	-1.191141693103889	0.1603951504502593	-119.0803189564601	0	0	4846.502241823772
ENSDARG00000038154	-0.8642199591701029	0.1332887650485184	-119.06757336895294	0	0	4845.75945107767
ENSDARG00000096030	-0.6570444057379479	0.05576797695815963	-119.00518491400463	0	0	4842.123535948199
ENSDARG00000000861	1.4154932862442815	1.3791963806967948	118.99964854892897	0	0	4841.800882133106
ENSDARG00000096667	-1.2085166875999729	0.3512104212382282	-118.95928467132673	0	0	4839.44850644857
ENSDARG00000100478	-1.6521457306970642	0.5997951857272416	-118.95135431325515	0	0	4838.98632938235
ENSDARG00000096770	-1.2531488835301978	0.5303434873340519	-118.94731089476349	0	0	4838.750680855652
ENSDARG00000079412	-0.8099189630550285	0.07348888293871089	-118.93727811558396	0	0	4838.165974510224
ENSDARG00000104588	-0.7529000905192392	0.08757730796474668	-118.86854310926714	0	0	4834.160099511412
ENSDARG00000045437	-0.7112741602003068	0.15630776052307474	-118.86628704482406	0	0	4834.028615341605
ENSDARG00000104277	-0.5644751494194857	0.002633914722742741	-118.85880448763956	0	0	4833.592529126666
ENSDARG00000093764	-0.7799042286731457	0.0641129098812366	-118.85506158180729	0	0	4833.374390983004
ENSDARG00000045228	-1.0097997344673217	0.19574954058112645	-118.84160441125525	0	0	4832.590100262102
ENSDARG00000067985	-0.7645773163493261	0.022450648428123336	-118.62224790063955	0	0	4819.805657498596
ENSDARG00000104439	-0.845713574774411	0.2630571045222364	-118.51367299130015	0	0	4813.477585840018
ENSDARG00000100332	-0.8655781043333969	0.0711078445069308	-118.4035061147156	0	0	4807.056631796544
ENSDARG00000093642	-1.9618331388283707	0.7595434810112801	-118.22709984057956	0	0	4796.774796573304
ENSDARG00000100492	-1.0947153268909102	0.1156278126889733	-117.97036554592691	0	0	4781.81066487898
ENSDARG00000039005	-0.8826069196039866	0.5262877038798841	-117.92254476775746	0	0	4779.023316349502
ENSDARG00000102831	1.3394885365184315	1.3554404475404507	117.7883967609721	0	0	4771.2041107176165
ENSDARG00000103235	-0.9999036860368762	0.4867776518877707	-117.72244983751672	0	0	4767.3601685661815
ENSDARG00000089505	1.136042912660443	0.8637277390249056	117.5487925342644	0	0	4757.2378603982215
ENSDARG00000117506	-0.7561547439543509	6.92665591478036e-4	-117.4561098116537	0	0	4751.835426096907
ENSDARG00000105454	-1.507073816970347	0.4129758866675164	-117.30107300632254	0	0	4742.798330143228
ENSDARG00000104697	-1.0016137222396848	0.31443530284299404	-117.190374591169	0	0	4736.345672764417
ENSDARG00000068876	-0.6866853646657678	0.0631315844923	-117.14589490540546	0	0	4733.752923720478
