entrez_id	percent_zero_counts
"NA"	0.9931078818323167
"NA"	0.3772201291711518
"NA"	0.9945505920344456
"NA"	0.9841451381413706
"NA"	0.8834245305585456
"NA"	0.9276776103336921
"NA"	0.9436371247458438
"NA"	0.9332241956703744
"NA"	0.5982762229398397
"NA"	0.9064406171510585
"NA"	0.9747039827771797
"NA"	0.9806093768687956
"NA"	0.8392387274249492
"NA"	0.376061475900012
"NA"	0.8052415978949886
"NA"	0.8235931706733645
"NA"	0.7947464418131802
"NA"	0.8662166606865207
"NA"	0.8881488458318383
"NA"	0.9793311206793446
"NA"	0.649578399712953
"NA"	0.8525221265398876
"NA"	0.5538736395168042
"NA"	0.763260973567755
"NA"	0.4645227843559383
"NA"	0.9128842243750748
"NA"	0.7012692859705777
"NA"	0.9389875612964956
"NA"	0.9366627795718215
"NA"	0.9482194115536419
"NA"	0.9841899892357373
"NA"	0.9950738548020571
"NA"	0.5463087549336204
"NA"	0.907113383566559
"NA"	0.9370813897859108
"NA"	0.8405767850735558
"NA"	0.9107687477574453
"NA"	0.9804598732209066
"NA"	0.48380875493362036
"NA"	0.9024339193876331
"NA"	0.7344815213491209
"NA"	0.9821343140772635
"NA"	0.7074138858988159
"NA"	0.9109257265877287
"NA"	0.9935862935055615
"NA"	0.7173035522066739
"NA"	0.699183710082526
"NA"	0.9242539767970338
"NA"	0.636915440736754
"NA"	0.45835575888051666
"NA"	0.6285282860901806
"NA"	0.49391520153091734
"NA"	0.979637603157517
"NA"	0.7789887573256787
"NA"	0.9820147111589522
"NA"	0.8703653869154407
"NA"	0.8343873340509509
"NA"	0.8108554598732209
"NA"	0.5613861978232269
"NA"	0.9885330702069131
"NA"	0.8872742494916876
"NA"	0.9637304150221265
"NA"	0.7533787824422916
"NA"	0.8699916277957183
"NA"	0.5140981939959335
"NA"	0.674224076067456
"NA"	0.6709050950843201
"NA"	0.961480385121397
"NA"	0.9922631862217438
"NA"	0.9885255950245186
"NA"	0.9014247697643822
"NA"	0.9927939241717498
"NA"	0.8029467168998924
"NA"	0.9677520631503409
"NA"	0.9689630426982418
"NA"	0.9910073555794762
"NA"	0.9933844635809114
"NA"	0.9974509628034924
"NA"	0.7510988518119842
"NA"	0.9779631623011601
"NA"	0.9925397679703385
"NA"	0.8926115297213252
"NA"	0.996299784714747
"NA"	0.4783294462384882
"NA"	0.9920464059323048
"NA"	0.9302116971654109
"NA"	0.9979891759358929
"NA"	0.8342826814974286
"NA"	0.7330537615117809
"NA"	0.5756862217438106
"NA"	0.5756862217438106
"NA"	0.863480743930152
"NA"	0.9552610333692142
"NA"	0.8652822628872144
"NA"	0.6548259777538572
"NA"	0.9560010764262648
"NA"	0.9714597536179883
"NA"	0.9629006697763426
"NA"	0.9759299126898696
"NA"	0.9625867121157756
"NA"	0.9550068771678029
"NA"	0.9507983494797273
"NA"	1
"NA"	0.9364534744647769
"NA"	0.09623549814615477
"NA"	0.7966825140533429
"NA"	0.7383237650998684
"NA"	0.7407980504724315
"NA"	0.9788003827293386
"NA"	0.903712175577084
"NA"	0.9875014950364789
"NA"	0.70727933261571585
"NA"	0.9176608659251285
"NA"	0.3530154885779213
"NA"	0.6166427460830044
"NA"	0.9550517282621696
"NA"	0.7101273771080014
"NA"	0.993212534385839
"NA"	0.7269241119483315
"NA"	0.8895392297572061
"NA"	0.6271304269824184
"NA"	0.8808455926324602
"NA"	0.30542100227245544
"NA"	0.7425472431527329
"NA"	0.9878229278794403
"NA"	0.9811625403659849
"NA"	0.9873594665709843
"NA"	0.9936236694175338
"NA"	0.9881817366343739
"NA"	0.7096489654347566
"NA"	0.5548229876808994
"NA"	0.9497891998564765
"NA"	0.8651103336921421
"NA"	0.7572135510106447
"NA"	0.939159490491568
"NA"	0.6799425905992106
"NA"	0.9507086472909939
"NA"	0.5601677430929315
"NA"	0.7712743690946059
"NA"	0.9947299964119124
"NA"	0.9947598971414903
"NA"	0.6068054060519077
"NA"	0.7676115297213252
"NA"	0.9215105848582705
"NA"	0.5785417414184906
"NA"	0.988398516923813
"NA"	0.997361260614759
"NA"	0.9994468365028106
"NA"	0.9948944504245903
"NA"	0.7019794282980505
"NA"	0.6319519196268389
"NA"	0.8996307259897142
"NA"	0.4985498146154766
"NA"	0.3510868915201531
"NA"	0.9457002750867121
"NA"	0.887363951680421
"NA"	0.9445640473627557
"NA"	0.7369931826336562
"NA"	0.6692979308695132
"NA"	0.9074871426862815
"NA"	0.7076904676474106
"NA"	0.8900923932543954
"NA"	0.7915022126539888
"NA"	0.9232448271737831
"NA"	0.9247697643822509
"NA"	0.9223552804688434
"NA"	0.9058799784714747
"NA"	0.8836487860303791
"NA"	0.9844291950723598
"NA"	0.9526895706255233
"NA"	0.9405349240521469
"NA"	0.9514711158952278
"NA"	0.895960411434039
"NA"	0.9669148427221624
"NA"	0.8728695730175816
"NA"	0.9551713311804808
"NA"	0.8497338835067576
"NA"	0.9163676593708886
"NA"	0.9938105489773951
"NA"	0.7466585934696807
"NA"	0.6261586532711398
"NA"	0.9588042698241838
"NA"	0.7137005142925488
"NA"	0.6336562612127736
"NA"	0.9688135390503528
"NA"	0.8242734122712594
"NA"	0.8548917593589284
"NA"	0.9969052744886975
"NA"	0.990955029302715
"NA"	0.9942964358330343
"NA"	0.8940318143762708
"NA"	0.4819324841526133
"NA"	0.782427341227126
"NA"	0.9375971773711279
"NA"	0.30763365626121275
"NA"	0.6040769644779332
"NA"	0.8177176773113264
"NA"	0.30566020810907785
"NA"	0.9679912689869633
"NA"	0.8116627795718215
"NA"	0.9092811864609497
"NA"	0.9309741657696448
"NA"	0.9896319220188973
"NA"	0.8252975122592991
"NA"	0.8922900968783638
"NA"	0.8077682095443128
"NA"	0.7899623250807319
"NA"	0.8639143045090301
"NA"	0.8876330582466212
"NA"	0.5080731969860065
"NA"	0.4058949288362636
"NA"	0.6053552206673842
"NA"	1
"NA"	0.999917772993661
"NA"	0.38402254515010165
"NA"	0.8311730056213371
"NA"	0.945879679464179
"NA"	0.9660178208348283
"NA"	0.6422900968783638
"NA"	0.9868511541681617
"NA"	0.782494617868676
"NA"	0.7911882549934218
"NA"	0.42031455567515846
"NA"	0.9926593708886496
"NA"	0.7892671331180481
"NA"	0.6371023202966153
"NA"	0.989594546106925
"NA"	0.9391295897619902
"NA"	0.93607224016266
"NA"	0.7423603635928717
"NA"	0.7468155722999641
"NA"	0.33769136466929794
"NA"	0.581053402703026
"NA"	0.9049156799425906
"NA"	0.9583856596100945
"NA"	0.5189869632819041
"NA"	0.8411822748475063
"NA"	0.9987067934457601
"NA"	0.7446701949527569
"NA"	0.8635181198421241
"NA"	0.9943487621097955
"NA"	0.9386661284535343
"NA"	0.7410447314914483
"NA"	0.9919866044731491
"NA"	0.9958064226767133
"NA"	0.9363637722760435
"NA"	0.8961024398995335
"NA"	0.8911762947015908
"NA"	0.9921211577562492
"NA"	0.9741209185504126
"NA"	0.9913960650639876
"NA"	0.39269375672766416
"NA"	0.9759448630546586
"NA"	0.8961024398995335
"NA"	0.9469860064585576
"NA"	0.47030857552924293
"NA"	0.9213087549336204
"NA"	0.7991044731491448
"NA"	0.9302042219830163
"NA"	0.5920792967348403
"NA"	0.9153510345652434
"NA"	0.8146453773472073
"NA"	0.7706389785910777
"NA"	0.9649339193876331
"NA"	0.9300547183351274
"NA"	0.8355310369573018
"NA"	0.7597700633895467
"NA"	0.6937492524817606
"NA"	0.9035252960172229
"NA"	0.95960411434039
"NA"	0.8766744408563569
"NA"	0.9649712952996053
"NA"	0.9869333811745007
"NA"	0.5024144839134075
"NA"	0.9956270182992465
"NA"	0.9905663198182035
"NA"	0.9909400789379261
"NA"	0.9726483076187059
"NA"	0.8682200095682334
"NA"	0.9496172706614041
"NA"	0.9059397799306304
"NA"	0.9351527927281426
"NA"	0.9835844994617868
"NA"	0.9507534983853606
"NA"	0.9712653988757326
"NA"	0.9937283219710561
"NA"	0.9850496352110991
"NA"	0.975204819997608
"NA"	0.9734107762229398
"NA"	0.9945954431288123
"NA"	0.9941768329147231
"NA"	0.6406530319339792
"NA"	0.6181078818323167
"NA"	0.6252765817485947
"NA"	0.8759642985288841
"NA"	0.7880038272933859
"NA"	0.9926892716182275
"NA"	0.9231925008970219
"NA"	0.9342183949288363
"NA"	0.9814839732089463
"NA"	0.3506234302116972
"NA"	0.9916502212653989
"NA"	0.7979757206075828
"NA"	0.9402583423035522
"NA"	0.9979218992943428
"NA"	0.8197434517402225
"NA"	0.978060339672288
"NA"	0.8576800023920583
"NA"	0.9958811745006578
"NA"	0.9917100227245544
"NA"	0.9968977993063031
"NA"	0.9951336562612128
"NA"	0.730915859346968
"NA"	0.9849823585695491
"NA"	0.9982059562253319
"NA"	0.9826725272096639
"NA"	0.5180151895706255
"NA"	0.947905453893075
"NA"	0.3500926922616912
"NA"	0.5212519435474225
"NA"	0.4322972730534625
"NA"	0.98619333811745
"NA"	0.9402134912091855
"NA"	0.9827996053103696
"NA"	0.9708094127496711
"NA"	0.9994019854084439
"NA"	0.998871247458438
"NA"	0.7833542638440378
"NA"	0.9853037914125105
"NA"	0.6038003827293386
"NA"	0.4771707929673484
"NA"	0.6545344456404736
"NA"	0.7855071163736396
"NA"	0.9955074153809353
"NA"	0.713207152254515
"NA"	0.9152538571941156
"NA"	0.9619886975242196
"NA"	0.47065990910178207
"NA"	0.9515084918072001
"NA"	0.8036344336801818
"NA"	0.3962668939122115
"NA"	0.9535492166008851
"NA"	0.6385450304987441
"NA"	0.965614160985528
"NA"	0.9767746083004425
"NA"	0.008379679464178925
"NA"	0.9651432244946777
"NA"	0.42852230594426505
"NA"	0.2786897500299007
"NA"	0.5496202607343619
"NA"	0.97354532950604
"NA"	0.9864699198660447
"NA"	0.9891834110752302
"NA"	0.8741926803013994
"NA"	0.5274189690228441
"NA"	0.8948017581628992
"NA"	0.6390383925367779
"NA"	1
"NA"	0.5417264681258223
"NA"	0.8247742494916876
"NA"	0.979884284176534
"NA"	0.9496097954790097
"NA"	0.8995858748953475
"NA"	0.7488637722760435
"NA"	0.7755950245185983
"NA"	0.8956464537734721
"NA"	0.9728052864489893
"NA"	0.7957854921660088
"NA"	0.5496202607343619
"NA"	0.7011870589642387
"NA"	0.979555376151178
"NA"	0.9851169118526492
"NA"	0.829924650161464
"NA"	0.4783294462384882
"NA"	0.9910073555794762
"NA"	0.6993033130008373
"NA"	0.7309532352589403
"NA"	0.9860288841047722
"NA"	0.9512842363353666
"NA"	0.9933695132161224
"NA"	0.19601423274727903
"NA"	0.8968350077741897
"NA"	0.19601423274727903
"NA"	0.19601423274727903
"NA"	0.19601423274727903
"NA"	0.19601423274727903
"NA"	0.19601423274727903
"NA"	0.8855923334529362
"NA"	0.49954401387393854
"NA"	0.920456584140653
"NA"	1
"NA"	0.38114459992823824
"NA"	0.9459021050113623
"NA"	0.9805121994976678
"NA"	0.7115999880397081
"NA"	0.7296974046166727
"NA"	0.645511900490372
"NA"	0.9530409041980624
"NA"	0.8653420643463701
"NA"	0.5596968066020811
"NA"	0.8390144719531156
"NA"	0.810922736514771
"NA"	0.9863951680421003
"NA"	0.9812447673723239
"NA"	0.9682753259179524
"NA"	0.8779153211338356
"NA"	0.9862830403061835
"NA"	0.8770257744288961
"NA"	0.8604009687836384
"NA"	0.9469486305465853
"NA"	0.9317590599210621
"NA"	0.7056796435833035
"NA"	0.7288751345532831
"NA"	0.9902523621576367
"NA"	0.7991792249730894
"NA"	0.1021707929673484
"NA"	0.9803925965793565
"NA"	0.7177445879679464
"NA"	0.8248938524099988
"NA"	0.480400071761751
"NA"	0.7422706614041382
"NA"	0.9993272335844995
"NA"	0.8692441095562732
"NA"	0.8461682215046047
"NA"	0.9287241358689152
"NA"	0.8856820356416697
"NA"	0.6900191364669298
"NA"	0.7847894988637723
"NA"	0.6654257863891879
"NA"	0.9654272814256668
"NA"	0.615357014711159
"NA"	0.5085067575648846
"NA"	0.8524324243511542
"NA"	0.854570326515967
"NA"	0.9898487023083363
"NA"	0.9797721564406171
"NA"	0.9296884343977994
"NA"	0.9235662600167444
"NA"	0.6110587848343499
"NA"	0.2598223896663079
"NA"	0.6277433919387633
"NA"	0.9041831120679344
"NA"	0.896775206315034
"NA"	0.9793236454969502
"NA"	0.9754066499222581
"NA"	1
"NA"	0.6895631503408683
"NA"	0.38520362396842484
"NA"	0.8255591436431049
"NA"	0.8919013873938524
"NA"	0.946163736395168
"NA"	0.9578773472072719
"NA"	0.8217019495275685
"NA"	0.7807902762827413
"NA"	0.9842198899653152
"NA"	0.9754739265638082
"NA"	0.9664065303193398
"NA"	0.98268747757445285
"NA"	0.9983629350556154
"NA"	0.8904960531036957
"NA"	0.7502541562014113
"NA"	0.8608195789977275
"NA"	0.858487322090659
"NA"	0.7637991867001555
"NA"	0.9468365028106686
"NA"	0.3649384044970697
"NA"	0.9704805047243152
"NA"	0.3649384044970697
"NA"	0.7436311445999282
"NA"	0.9201800023920583
"NA"	0.7705343260375553
"NA"	0.8054583781844277
"NA"	0.765152194713551
"NA"	0.9777090060997489
"NA"	0.9103426623609616
"NA"	0.7258103097715585
"NA"	0.8218140772634852
"NA"	0.9655917354383446
"NA"	0.885487680899414
"NA"	0.9883461906470518
"NA"	0.9012976916636766
"NA"	0.9729547900968784
"NA"	0.8804045568711877
"NA"	0.623123729218993
"NA"	0.5695490969979667
"NA"	0.7547915919148427
"NA"	0.6953564166965674
"NA"	0.9673783040306183
"NA"	0.9235363592871666
"NA"	0.8932842961368257
"NA"	0.9796600287047004
"NA"	0.9862381892118167
"NA"	0.8387976916636766
"NA"	0.9925846190647052
"NA"	0.7572135510106447
"NA"	0.9999401985408444
"NA"	0.6910955627317307
"NA"	0.8367195909580194
"NA"	0.8437836383207751
"NA"	0.8838730415022127
"NA"	0.538983076187059
"NA"	0.4133925367778974
"NA"	0.9088326755172826
"NA"	0.9618690946059084
"NA"	0.9570849778734601
"NA"	0.6900639875612965
"NA"	0.9404003707690468
"NA"	0.9833976199019256
"NA"	0.8219710560937686
"NA"	0.8876554837938045
"NA"	0.8699467767013516
"NA"	0.8171271379021648
"NA"	0.7417399234541323
"NA"	0.9157397440497548
"NA"	0.5728606027987083
"NA"	0.8184427700035881
"NA"	0.8259553283100107
"NA"	0.4534445640473628
"NA"	1
"NA"	0.5616104532950604
"NA"	0.5212519435474225
"NA"	0.9440183590479607
"NA"	0.9713625762468604
"NA"	0.7337938045688315
"NA"	0.9960680540605191
"NA"	0.9909998803970816
"NA"	0.7605026312642028
"NA"	0.9618690946059084
"NA"	0.9509179523980386
"NA"	0.8996307259897142
"NA"	0.7948286688195192
"NA"	0.8832376509986843
"NA"	0.9179673484033011
"NA"	0.8831105728979787
"NA"	0.9739190886257625
"NA"	0.9610468245425189
"NA"	0.9371935175218276
"NA"	0.9955298409281187
"NA"	0.2055525654825978
"NA"	0.2776955507714388
"NA"	0.7921226527927281
"NA"	0.7532965554359526
"NA"	0.5748116254036598
"NA"	0.9118152732926683
"NA"	0.23928806362875255
"NA"	0.8228082765219471
"NA"	0.9067770003588087
"NA"	0.7093798588685564
"NA"	0.9930181796435833
"NA"	0.448884702786748
"NA"	0.8110797153450544
"NA"	0.5979398397320894
"NA"	0.7295404257863892
"NA"	1
"NA"	0.7503064824781724
"NA"	0.9692620499940199
"NA"	0.992980803731611
"NA"	0.8519988637722761
"NA"	0.6983240641071642
"NA"	0.8423783040306183
"NA"	0.22480863533070206
"NA"	0.8184577203683769
"NA"	0.9551339552685085
"NA"	0.7508671211577562
"NA"	0.9769764382250927
"NA"	0.9954625642865685
"NA"	0.8528734601124267
"NA"	1
"NA"	0.9410806123669417
"NA"	0.8228680779811027
"NA"	0.9892731132639636
"NA"	0.9723193995933501
"NA"	0.9808560578878125
"NA"	0.9722894988637723
"NA"	0.9998579715345054
"NA"	0.9998579715345054
"NA"	0.956800920942471
"NA"	0.9778585097476379
"NA"	0.3564914483913407
"NA"	0.9812223418251406
"NA"	0.7526686401148188
"NA"	0.6342468006219352
"NA"	0.9415291233106088
"NA"	0.8009134672886018
"NA"	0.8477753857194116
"NA"	0.8623445162061955
"NA"	0.7205328310010765
"NA"	0.9587668939122115
"NA"	0.6998265757684488
"NA"	0.5382729338595862
"NA"	0.9861484870230833
"NA"	0.7909789498863772
"NA"	0.49785462265279273
"NA"	0.9780977155842603
"NA"	0.8057050592034446
"NA"	0.7069952756847268
"NA"	0.4977499700992704
"NA"	0.9655693098911613
"NA"	0.7967871666068652
"NA"	0.8689600526252841
"NA"	0.9316095562731731
"NA"	0.9793983973208946
"NA"	0.8993765697883028
"NA"	0.9159565243391938
"NA"	0.746994976677431
"NA"	0.7504335605788781
"NA"	0.9937283219710561
"NA"	0.8608644300920942
"NA"	0.7984167563688555
"NA"	0.48955717019495276
"NA"	0.6118436789857673
"NA"	1
"NA"	0.8810997488338715
"NA"	0.7719845114220787
"NA"	0.7860976557828011
"NA"	0.9348388350675757
"NA"	0.5795733165889247
"NA"	0.6716899892357373
"NA"	0.5326291711517761
"NA"	0.21982268867360363
"NA"	0.8181886138021768
"NA"	0.8201844875014951
"NA"	0.9704356536299485
"NA"	0.7438180241597895
"NA"	0.9647545150101663
"NA"	0.8224793684965913
"NA"	0.9999925248176056
"NA"	0.9604114340389905
"NA"	0.9111798827891401
"NA"	0.9721026193039111
"NA"	0.9786508790814495
"NA"	0.9118003229278795
"NA"	0.9852664155005382
"NA"	0.8407561894510226
"NA"	0.7968544432484153
"NA"	0.9483315392895587
"NA"	0.9034206434637005
"NA"	0.9358928357851931
"NA"	0.3435967587609138
"NA"	0.9646050113622773
"NA"	0.6414005501734242
"NA"	0.7715958019375673
"NA"	0.8850765458677192
"NA"	0.9363114459992824
"NA"	0.9819399593350078
"NA"	0.7859481521349121
"NA"	0.9457600765458677
"NA"	0.9867988278914005
"NA"	0.8346788661643344
"NA"	0.9270870709245306
"NA"	0.4531231312044014
"NA"	0.8967826814974286
"NA"	0.8790216481282144
"NA"	0.6264501853845234
"NA"	0.8525221265398876
"NA"	0.9128916995574692
"NA"	0.781799425905992
"NA"	0.9924724913287885
"NA"	0.4161508790814496
"NA"	0.992898576725272
"NA"	0.7600017940437747
"NA"	0.9426354503049874
"NA"	0.6162689869632819
"NA"	0.3160133357253917
"NA"	0.9786060279870828
"NA"	0.8306497428537256
"NA"	0.9636033369214209
"NA"	0.7673349479727305
"NA"	0.9266310847984691
"NA"	0.7134687836383208
"NA"	0.805779811027389
"NA"	0.9791741418490612
"NA"	0.9939451022604952
"NA"	0.9715345054419328
"NA"	0.9717213850017941
"NA"	0.9616523143164694
"NA"	0.8214702188733405
"NA"	0.4631099748833872
"NA"	0.9504993421839493
"NA"	0.9404078459514412
"NA"	0.83356506398756125
"NA"	0.9229831957899772
"NA"	0.8684517402224614
"NA"	0.9865670972371726
"NA"	0.93613951680421
"NA"	0.8660447314914483
"NA"	0.5385569907905753
"NA"	0.900572598971415
"NA"	0.97789588565961
"NA"	0.8603710680540605
"NA"	0.8963341705537615
"NA"	0.9705627317306542
"NA"	0.9540201530917355
"NA"	0.8866463341705537
"NA"	0.8727723956464538
"NA"	0.8937253318980983
"NA"	0.8872293983973208
"NA"	0.6988996531515369
"NA"	0.9570326515966989
"NA"	0.7842139098193996
"NA"	0.9904541920822868
"NA"	0.7005292429135271
"NA"	0.9827846549455806
"NA"	0.9838087549336204
"NA"	0.8617764023442172
"NA"	0.9865297213252003
"NA"	0.8614175935892836
"NA"	0.9065303193397919
"NA"	0.7986634373878723
"NA"	0.9496023202966153
"NA"	0.6778719650759478
"NA"	0.8811969262049995
"NA"	0.34334260255950244
"NA"	0.4191633775864131
"NA"	0.9922258103097715
"NA"	0.9790993900251166
"NA"	0.9267880636287525
"NA"	0.5937911135031695
"NA"	0.9280364190886258
"NA"	0.5695789977275445
"NA"	0.941200215285253
"NA"	0.7653988757325679
"NA"	0.9877332256907069
"NA"	0.9727753857194116
"NA"	0.8439854682454252
"NA"	0.9179150221265399
"NA"	0.9981835306781486
"NA"	0.9736499820595622
"NA"	0.8005621337160627
"NA"	0.9979069489295539
"NA"	0.9952009329027628
"NA"	0.8868107881832317
"NA"	0.9510525056811386
"NA"	0.5197868077981103
"NA"	0.7065766654706375
"NA"	0.9603964836742016
"NA"	0.6661882549934218
"NA"	0.9410058605429973
"NA"	0.4257863891878962
"NA"	0.8146304269824184
"NA"	0.698204461188853
"NA"	0.9718634134672886
"NA"	0.8873490013156321
"NA"	0.5466002870470039
"NA"	0.5845368376988399
"NA"	0.93199079057529
"NA"	0.9890339074273412
